,customerID,tenure,PhoneService,Contract,PaymentMethod,MonthlyCharges,TotalCharges,Churn,Average_tenure_Charges,Average_Annual_Charges
252,9514-JDSKI,1,No,Month-to-month,Electronic check,40.2,40.2,1,40.2,12.0
253,3282-ZISZV,32,Yes,One year,Credit card (automatic),83.7,2633.3,0,82.290625,377.5340501792115
254,3675-YDUPJ,10,Yes,Month-to-month,Mailed check,19.85,193.05,0,19.305,116.70528967254407
255,4111-BNXIF,67,No,Two year,Electronic check,59.55,4103.9,0,61.252238805970144,826.9823677581862
256,7017-VFHAY,61,Yes,Two year,Credit card (automatic),115.1,7008.15,0,114.88770491803278,730.6498696785404
257,6655-LHBYW,50,Yes,One year,Credit card (automatic),114.35,5791.1,0,115.822,607.723655443813
258,4959-JOSRX,2,Yes,Month-to-month,Credit card (automatic),44.6,80.55,1,40.275,21.672645739910312
259,5046-NUHWD,29,No,Month-to-month,Electronic check,45.0,1228.65,0,42.36724137931035,327.64
260,7273-TEFQD,3,No,Month-to-month,Electronic check,41.15,132.2,1,44.06666666666666,38.55164034021871
261,3606-TWKGI,13,Yes,Month-to-month,Electronic check,106.9,1364.3,1,104.94615384615385,153.1487371375117
262,7529-ZDFXI,57,Yes,Month-to-month,Electronic check,89.85,4925.35,0,86.40964912280702,657.8096828046746
263,7605-BDWDC,31,No,Two year,Bank transfer (automatic),49.85,1520.1,0,49.03548387096774,365.9217652958876
264,1950-KSVVJ,45,Yes,One year,Mailed check,113.3,5032.25,0,111.82777777777778,532.9832303618712
265,0123-CRBRT,61,Yes,Two year,Mailed check,88.1,5526.75,0,90.60245901639344,752.7922814982974
266,6292-TOSSS,50,Yes,Two year,Bank transfer (automatic),24.9,1195.25,0,23.905,576.0240963855422
267,3197-ARFOY,19,Yes,Month-to-month,Mailed check,105.0,2007.25,0,105.64473684210526,229.4
268,6323-AYBRX,59,Yes,Two year,Mailed check,19.35,1099.6,1,18.63728813559322,681.9224806201549
269,7014-ZZXAW,71,Yes,Two year,Credit card (automatic),24.25,1732.95,0,24.40774647887324,857.5422680412371
270,4385-GZQXV,16,Yes,Month-to-month,Electronic check,94.45,1511.2,1,94.45,192.0
271,7633-MVPUY,57,Yes,Two year,Electronic check,59.75,3450.15,0,60.52894736842106,692.9171548117155
272,6366-ZGQGL,1,No,Month-to-month,Bank transfer (automatic),24.8,24.8,1,24.8,12.0
273,4716-HHKQH,20,Yes,Month-to-month,Electronic check,107.05,2172.05,0,108.6025,243.48061653432978
274,5940-AHUHD,1,Yes,Month-to-month,Mailed check,70.6,70.6,1,70.6,12.0
275,6432-TWQLB,5,Yes,Month-to-month,Electronic check,85.4,401.1,1,80.22,56.36065573770492
276,4484-GLZOU,52,Yes,Month-to-month,Electronic check,105.05,5624.85,1,108.17019230769232,642.5340314136126
277,3179-GBRWV,21,Yes,Month-to-month,Bank transfer (automatic),64.95,1339.8,0,63.8,247.5381062355658
278,8645-KWHJO,14,No,Month-to-month,Electronic check,55.0,771.95,0,55.13928571428572,168.42545454545456
279,4130-MZLCC,5,Yes,Month-to-month,Bank transfer (automatic),50.55,244.75,0,48.95,58.10089020771514
280,0314-TKOSI,6,Yes,Month-to-month,Mailed check,55.15,322.9,0,53.81666666666666,70.25929283771532
281,8229-MYEJZ,10,Yes,Month-to-month,Electronic check,51.2,498.25,0,49.825,116.77734375
282,2080-SRCDE,1,Yes,Month-to-month,Mailed check,25.4,25.4,0,25.4,12.0
283,9577-WJVCQ,68,Yes,Month-to-month,Mailed check,54.45,3687.75,0,54.231617647058826,812.7272727272726
284,9512-UIBFX,18,Yes,Month-to-month,Mailed check,95.15,1779.95,1,98.88611111111112,224.48134524435102
285,6202-DYYFX,22,Yes,One year,Credit card (automatic),76.0,1783.6,0,81.07272727272726,281.6210526315789
286,3808-HFKDE,20,Yes,Month-to-month,Electronic check,44.35,927.15,0,46.3575,250.86358511837653
287,5583-SXDAG,1,Yes,Month-to-month,Electronic check,70.0,70.0,1,70.0,12.0
288,3488-PGMQJ,8,Yes,Month-to-month,Electronic check,74.5,606.55,1,75.81875,97.69932885906039
289,3580-REOAC,10,Yes,Month-to-month,Credit card (automatic),44.85,435.4,1,43.54,116.49498327759196
290,7534-BFESC,24,Yes,Month-to-month,Electronic check,76.1,1712.7,1,71.3625,270.07095926412615
291,3727-OWVYD,35,Yes,One year,Mailed check,61.2,2021.2,0,57.74857142857143,396.3137254901961
292,2294-SALNE,23,Yes,One year,Mailed check,86.8,1940.8,0,84.38260869565217,268.31336405529953
293,4847-TAJYI,6,Yes,Month-to-month,Electronic check,89.35,567.8,0,94.63333333333333,76.25741466144376
294,1563-IWQEX,12,Yes,Month-to-month,Mailed check,19.7,220.35,0,18.3625,134.2233502538071
295,8203-XJZRC,1,Yes,Month-to-month,Mailed check,20.25,20.25,0,20.25,12.0
296,6556-DBKZF,71,Yes,Two year,Electronic check,76.05,5436.45,0,76.56971830985916,857.8224852071007
297,6851-WEFYX,35,Yes,Month-to-month,Electronic check,100.8,3437.5,0,98.21428571428571,409.2261904761905
298,2985-JUUBZ,40,Yes,Month-to-month,Electronic check,74.55,3015.75,0,75.39375,485.43259557344066
299,6390-DSAZX,1,Yes,Month-to-month,Mailed check,73.6,73.6,1,73.6,12.0
300,0895-LMRSF,23,Yes,One year,Bank transfer (automatic),64.9,1509.8,0,65.64347826086956,279.16178736517713
301,8098-LLAZX,4,Yes,Month-to-month,Electronic check,95.45,396.1,1,99.025,49.79779989523311
302,8266-VBFQL,4,Yes,Month-to-month,Electronic check,90.4,356.65,0,89.1625,47.342920353982294
303,8181-YHCMF,68,No,Two year,Credit card (automatic),60.3,4109.0,0,60.4264705882353,817.7114427860697
304,2240-HSJQD,38,Yes,Month-to-month,Mailed check,81.85,3141.7,0,82.67631578947368,460.60354306658525
305,1248-DYXUB,52,Yes,Two year,Mailed check,24.8,1229.1,0,23.63653846153846,594.7258064516128
306,0265-EDXBD,32,Yes,Month-to-month,Electronic check,74.9,2303.35,1,71.9796875,369.02803738317755
307,4115-BNPJY,29,Yes,Two year,Mailed check,75.55,2054.4,0,70.84137931034483,326.3110522832561
308,3167-SNQPL,38,Yes,Month-to-month,Electronic check,101.15,3741.85,0,98.46973684210526,443.916955017301
309,4091-TVOCN,48,Yes,One year,Credit card (automatic),78.75,3682.45,0,76.71770833333333,561.135238095238
310,1098-TDVUQ,1,Yes,Month-to-month,Bank transfer (automatic),19.25,19.25,0,19.25,12.0
311,7277-OZCGZ,22,Yes,Month-to-month,Electronic check,89.05,1886.25,0,85.73863636363636,254.18304323413815
312,1557-EMYVT,43,Yes,Two year,Credit card (automatic),115.05,4895.1,0,113.83953488372094,510.57105606258153
313,2799-ARNLO,5,Yes,Month-to-month,Electronic check,69.35,341.6,0,68.32000000000001,59.10886806056237
314,7563-BIUPC,5,Yes,Month-to-month,Electronic check,80.6,415.55,1,83.11,61.86848635235732
315,5027-YOCXN,51,Yes,One year,Credit card (automatic),110.05,5686.4,0,111.49803921568626,620.0527033166742
316,3973-SKMLN,71,Yes,Two year,Credit card (automatic),19.9,1355.1,0,19.085915492957746,817.1457286432161
317,2321-OMBXY,38,Yes,One year,Credit card (automatic),80.3,3058.65,1,80.49078947368422,457.08343711083444
318,2840-XANRC,24,Yes,Month-to-month,Electronic check,93.15,2231.05,1,92.96041666666667,287.41384863123994
319,6745-JEFZB,35,Yes,Month-to-month,Credit card (automatic),91.5,3236.35,0,92.46714285714286,424.4393442622951
320,5020-ZSTTY,54,Yes,One year,Bank transfer (automatic),82.45,4350.1,1,80.55740740740741,633.125530624621
321,9880-TDQAC,72,No,Two year,Electronic check,60.0,4264.0,0,59.22222222222222,852.8
322,8705-WZCYL,1,Yes,Month-to-month,Electronic check,44.8,44.8,0,44.8,12.0
323,7102-JJVTX,9,Yes,One year,Mailed check,48.6,422.3,0,46.922222222222224,104.27160493827161
324,8626-PTQGE,69,No,Two year,Bank transfer (automatic),60.05,4176.7,0,60.53188405797101,834.6444629475438
325,4983-CLMLV,52,Yes,Month-to-month,Credit card (automatic),102.7,5138.1,0,98.8096153846154,600.3622200584226
326,5701-YVSVF,11,Yes,Month-to-month,Electronic check,82.9,880.05,0,80.00454545454545,127.38962605548852
327,5804-LEPIM,2,Yes,Month-to-month,Electronic check,70.35,139.05,1,69.525,23.71855010660981
328,5697-GOMBF,28,No,Month-to-month,Electronic check,35.9,973.65,0,34.77321428571428,325.4540389972145
329,2739-CACDQ,17,Yes,Month-to-month,Credit card (automatic),82.65,1470.05,0,86.4735294117647,213.43738656987296
330,9385-EHGDO,35,Yes,Two year,Mailed check,19.85,739.35,0,21.124285714285715,446.96221662468514
331,9498-FIMXL,8,Yes,One year,Mailed check,19.2,161.95,0,20.24375,101.21875
332,2379-GYFLQ,46,Yes,One year,Credit card (automatic),94.9,4422.95,0,96.15108695652174,559.277133825079
333,0122-OAHPZ,7,Yes,Month-to-month,Electronic check,73.85,511.25,1,73.03571428571429,83.07379823967503
334,2868-SNELZ,2,Yes,Month-to-month,Mailed check,80.6,155.8,1,77.9,23.19602977667494
335,4322-RCYMT,68,Yes,One year,Bank transfer (automatic),75.8,5293.95,1,77.85220588235293,838.0923482849604
336,6680-NENYN,43,Yes,Two year,Electronic check,104.6,4759.85,1,110.69418604651163,546.0630975143405
337,2088-IEBAU,68,Yes,Two year,Electronic check,88.15,6148.45,0,90.41838235294118,836.9982983550765
338,7982-VCELR,36,Yes,Month-to-month,Credit card (automatic),94.8,3565.65,0,99.04583333333333,451.34810126582283
339,1343-EHPYB,63,Yes,Month-to-month,Electronic check,103.4,6603.0,1,104.80952380952381,766.3056092843326
340,6035-BXTTY,32,Yes,Month-to-month,Bank transfer (automatic),54.65,1830.1,0,57.190625,401.85178408051235
341,6885-PKOAM,71,Yes,Two year,Credit card (automatic),85.75,6223.8,0,87.65915492957747,870.9690962099125
342,7520-HQWJU,66,Yes,Month-to-month,Bank transfer (automatic),67.45,4508.65,0,68.31287878787879,802.1319495922905
343,9639-BUJXT,63,Yes,One year,Mailed check,20.5,1328.15,0,21.081746031746032,777.4536585365854
344,5924-SNGKP,41,Yes,One year,Credit card (automatic),20.25,865.0,0,21.097560975609756,512.5925925925926
345,0021-IKXGC,1,Yes,Month-to-month,Electronic check,72.1,72.1,0,72.1,12.0
346,2034-GDRCN,2,Yes,Month-to-month,Electronic check,90.4,168.2,1,84.1,22.32743362831858
347,8966-SNIZF,70,Yes,Two year,Bank transfer (automatic),19.45,1303.5,0,18.62142857142857,804.215938303342
348,6243-OZGFH,23,No,Month-to-month,Electronic check,44.95,996.85,0,43.34130434782609,266.12235817575083
349,4654-DLAMQ,64,Yes,One year,Bank transfer (automatic),97.0,6430.9,0,100.4828125,795.5752577319587
350,0513-RBGPE,37,Yes,Two year,Credit card (automatic),62.8,2278.75,0,61.58783783783784,435.42993630573244
351,5160-UXJED,17,Yes,One year,Mailed check,44.6,681.4,0,40.08235294117647,183.33632286995515
352,4115-NZRKS,7,Yes,Month-to-month,Electronic check,89.15,574.35,0,82.05,77.31015143017386
353,0219-YTZUE,4,Yes,Month-to-month,Bank transfer (automatic),84.8,371.9,1,92.975,52.62735849056604
354,0623-IIHUG,21,No,Month-to-month,Electronic check,41.9,840.1,1,40.00476190476191,240.60143198090694
355,4572-DVCGN,10,Yes,Month-to-month,Bank transfer (automatic),80.25,846.0,1,84.6,126.50467289719626
356,3351-NGXYI,16,Yes,Month-to-month,Electronic check,54.1,889.0,0,55.5625,197.19038817005543
357,8984-EYLLL,64,Yes,Two year,Electronic check,105.25,6823.4,0,106.615625,777.9648456057007
358,9057-MSWCO,27,No,Month-to-month,Credit card (automatic),30.75,805.1,1,29.81851851851852,314.18536585365854
359,9833-TGFHX,42,Yes,One year,Electronic check,97.1,4016.75,0,95.63690476190476,496.40576725025755
360,9294-TDIPC,5,Yes,Month-to-month,Mailed check,20.2,83.75,0,16.75,49.75247524752476
361,5229-DTFYB,41,Yes,Two year,Bank transfer (automatic),98.8,3959.15,0,96.56463414634146,480.8684210526317
362,0104-PPXDV,58,Yes,One year,Credit card (automatic),50.3,2878.55,0,49.630172413793105,686.7316103379723
363,5176-LMJXE,47,Yes,Two year,Mailed check,20.55,945.7,0,20.121276595744682,552.2335766423357
364,3583-KRKMD,18,Yes,Month-to-month,Bank transfer (automatic),75.9,1373.05,0,76.28055555555555,217.08300395256913
365,1010-DIAUQ,5,Yes,Month-to-month,Bank transfer (automatic),96.5,492.55,1,98.51,61.24974093264248
366,9069-LGEUL,23,Yes,Month-to-month,Bank transfer (automatic),59.95,1406.0,0,61.130434782608695,281.4345287739783
367,7302-ZHMHP,1,Yes,Month-to-month,Mailed check,19.15,19.15,0,19.15,12.0
368,9571-EDEBV,71,Yes,One year,Credit card (automatic),98.65,6962.85,0,98.06830985915494,846.976178408515
369,3520-FJGCV,72,Yes,Two year,Credit card (automatic),112.6,8126.65,0,112.87013888888889,866.0728241563055
370,6563-VRERX,33,Yes,One year,Mailed check,20.6,690.25,0,20.916666666666668,402.0873786407767
371,0259-GBZSH,2,Yes,Month-to-month,Electronic check,85.65,181.5,1,90.75,25.42907180385289
372,6122-EFVKN,24,No,Two year,Mailed check,35.75,830.8,0,34.61666666666667,278.8699300699301
373,2805-EDJPQ,56,Yes,One year,Credit card (automatic),99.75,5608.4,0,100.14999999999999,674.6947368421052
374,6862-CQUMB,37,Yes,Month-to-month,Credit card (automatic),96.1,3646.8,0,98.56216216216217,455.375650364204
375,7156-MXBJE,43,Yes,One year,Credit card (automatic),85.1,3662.25,0,85.1686046511628,516.41598119859
376,6158-HDPXZ,1,No,Month-to-month,Mailed check,25.35,25.35,0,25.35,12.0
377,9601-BRXPO,25,Yes,Month-to-month,Bank transfer (automatic),104.95,2566.5,1,102.66,293.45402572653643
378,2863-IMQDR,61,Yes,Two year,Electronic check,89.65,5308.7,0,87.02786885245901,710.5900725041829
379,5686-CMAWK,17,Yes,One year,Electronic check,86.75,1410.25,0,82.95588235294117,195.0778097982709
380,5651-CRHKQ,41,Yes,One year,Bank transfer (automatic),86.2,3339.05,0,81.44024390243902,464.8329466357309
381,6905-NIQIN,1,Yes,Month-to-month,Mailed check,50.65,50.65,1,50.65,12.0
382,8204-YJCLA,72,No,Two year,Bank transfer (automatic),64.8,4732.35,0,65.72708333333334,876.3611111111111
383,5167-ZFFMM,1,Yes,Month-to-month,Credit card (automatic),90.85,90.85,1,90.85,12.0
384,6583-SZVGP,48,Yes,Two year,Bank transfer (automatic),108.1,5067.45,0,105.57187499999999,562.5291396854764
385,4895-TMWIR,11,Yes,Month-to-month,Mailed check,19.95,214.75,1,19.522727272727273,129.17293233082705
386,0533-BNWKF,55,Yes,Month-to-month,Electronic check,85.45,4874.7,1,88.63090909090909,684.5687536571094
387,1708-PBBOA,42,No,One year,Electronic check,54.75,2348.45,0,55.915476190476184,514.7287671232876
388,8782-LKFPK,44,Yes,Month-to-month,Mailed check,90.4,4063.0,0,92.3409090909091,539.3362831858407
389,5522-JBWMO,1,Yes,Month-to-month,Electronic check,44.0,44.0,0,44.0,12.0
390,3597-MVHJT,27,Yes,Month-to-month,Bank transfer (automatic),95.6,2595.25,0,96.12037037037037,325.76359832635984
391,9774-NRNAU,27,Yes,Month-to-month,Bank transfer (automatic),84.8,2309.55,0,85.53888888888889,326.8231132075472
392,0224-RLWWD,2,Yes,Month-to-month,Electronic check,44.3,89.3,0,44.65,24.189616252821672
393,9967-ATRFS,19,Yes,Month-to-month,Mailed check,19.9,367.55,0,19.344736842105263,221.63819095477388
394,3951-NJCVI,42,Yes,Month-to-month,Electronic check,95.05,3944.5,0,93.91666666666667,497.9905312993162
395,2977-CEBSX,66,Yes,Two year,Credit card (automatic),90.05,5965.95,0,90.39318181818182,795.0183231538034
396,0177-PXBAT,33,Yes,Month-to-month,Bank transfer (automatic),109.9,3694.7,0,111.96060606060605,403.42493175614186
397,6599-CEBNN,34,Yes,Month-to-month,Credit card (automatic),73.95,2524.45,1,74.24852941176471,409.6470588235294
398,2519-ERQOJ,33,No,Month-to-month,Electronic check,54.6,1803.7,0,54.657575757575756,396.41758241758237
399,5876-QMYLD,23,Yes,One year,Mailed check,20.05,415.1,0,18.047826086956523,248.43890274314217
400,2277-AXSDC,32,Yes,One year,Bank transfer (automatic),19.75,624.15,0,19.5046875,379.2303797468354
401,9442-JTWDL,11,Yes,One year,Credit card (automatic),20.05,237.7,0,21.60909090909091,142.2643391521197
402,0979-PHULV,69,Yes,Month-to-month,Credit card (automatic),99.45,7007.6,1,101.55942028985508,845.5625942684767
403,3067-SVMTC,68,Yes,One year,Bank transfer (automatic),55.9,3848.8,0,56.6,826.2182468694098
404,5495-GPSRW,20,Yes,Two year,Mailed check,19.7,419.4,0,20.97,255.47208121827413
405,7606-BPHHN,72,Yes,Two year,Credit card (automatic),19.8,1468.75,0,20.399305555555557,890.1515151515151
406,4742-DRORA,60,Yes,One year,Bank transfer (automatic),95.4,5812.0,0,96.86666666666666,731.069182389937
407,0111-KLBQG,32,Yes,Month-to-month,Mailed check,93.95,2861.45,0,89.4203125,365.48589675359233
408,4800-VHZKI,1,Yes,Month-to-month,Mailed check,19.9,19.9,1,19.9,12.0
409,7989-CHGTL,1,Yes,Month-to-month,Mailed check,19.6,19.6,1,19.6,12.0
410,0334-GDDSO,3,Yes,Month-to-month,Electronic check,81.35,233.7,1,77.89999999999999,34.47326367547634
411,4163-NCJAK,46,Yes,One year,Bank transfer (automatic),24.45,1066.15,0,23.17717391304348,523.2638036809816
412,5233-AOZUF,29,Yes,Month-to-month,Electronic check,74.95,2149.05,0,74.10517241379311,344.07738492328224
413,5973-EJGDP,51,Yes,Month-to-month,Electronic check,87.35,4473.0,0,87.70588235294117,614.4934172867773
414,1996-DBMUS,48,Yes,Month-to-month,Bank transfer (automatic),70.65,3545.05,0,73.85520833333334,602.1316348195328
415,7916-VCCPB,16,Yes,Month-to-month,Bank transfer (automatic),73.25,1195.75,0,74.734375,195.89078498293514
416,4686-GEFRM,70,Yes,Two year,Bank transfer (automatic),98.7,6858.9,0,97.9842857142857,833.9088145896657
417,5249-QYHEX,40,Yes,Two year,Mailed check,24.8,1024.7,0,25.6175,495.82258064516134
418,0578-SKVMF,22,Yes,Month-to-month,Electronic check,83.3,1845.9,1,83.90454545454546,265.91596638655466
419,5564-NEMQO,1,Yes,Month-to-month,Bank transfer (automatic),75.3,75.3,1,75.3,12.0
420,2233-FAGXV,5,Yes,Month-to-month,Mailed check,24.3,132.25,0,26.45,65.30864197530865
421,5605-IYGFG,7,Yes,Month-to-month,Bank transfer (automatic),69.85,515.45,0,73.63571428571429,88.55261274158914
422,7663-ZTEGJ,29,Yes,One year,Credit card (automatic),100.55,2830.45,0,97.60172413793103,337.7961213326703
423,3935-TBRZZ,44,Yes,One year,Mailed check,25.7,1110.5,0,25.238636363636363,518.5214007782101
424,8111-BKVDS,10,No,Month-to-month,Bank transfer (automatic),40.7,449.3,0,44.93,132.47174447174447
425,2055-SIFSS,55,Yes,Month-to-month,Bank transfer (automatic),51.65,2838.55,0,51.61000000000001,659.4888673765731
426,2806-MLNTI,52,Yes,One year,Bank transfer (automatic),105.1,5376.4,0,103.39230769230768,613.861084681256
427,8734-DKSTZ,10,Yes,Month-to-month,Electronic check,85.95,858.6,0,85.86,119.87434554973822
428,4360-PNRQB,18,Yes,Month-to-month,Bank transfer (automatic),75.6,1395.05,0,77.50277777777778,221.43650793650795
429,6152-ONASV,68,Yes,One year,Bank transfer (automatic),58.25,3975.7,0,58.46617647058823,819.0283261802574
430,9063-ZGTUY,61,Yes,Month-to-month,Mailed check,19.4,1182.55,1,19.38606557377049,731.4742268041236
431,7781-HVGMK,72,No,Two year,Credit card (automatic),65.2,4784.45,0,66.45069444444444,880.5736196319017
432,2181-UAESM,2,Yes,Month-to-month,Electronic check,53.45,119.5,0,59.75,26.82881197380729
433,2957-LOLHO,12,Yes,Month-to-month,Bank transfer (automatic),45.4,518.9,1,43.24166666666667,137.1541850220264
434,6048-NJXHX,41,Yes,Two year,Electronic check,19.75,899.45,0,21.93780487804878,546.5012658227848
435,2320-SLKMB,26,No,Month-to-month,Credit card (automatic),44.45,1183.8,0,45.53076923076923,319.58605174353204
436,4980-URKXC,36,Yes,One year,Bank transfer (automatic),20.85,720.05,0,20.001388888888886,414.41726618705036
437,4376-KFVRS,72,Yes,Two year,Credit card (automatic),114.05,8468.2,0,117.6138888888889,890.998684787374
438,5886-VLQVU,35,Yes,Month-to-month,Bank transfer (automatic),89.85,3161.2,0,90.32,422.1969949916528
439,3577-AMVUX,1,Yes,Month-to-month,Mailed check,55.05,55.05,0,55.05,12.0
440,0771-WLCLA,16,Yes,Month-to-month,Electronic check,112.95,1882.55,0,117.659375,200.00531208499334
441,5628-RKIFK,49,Yes,Month-to-month,Credit card (automatic),101.55,5070.4,0,103.47755102040816,599.1610044313146
442,0206-TBWLC,54,Yes,One year,Mailed check,114.65,6049.5,0,112.02777777777777,633.1792411687745
443,2937-FTHUR,18,Yes,Month-to-month,Electronic check,64.8,1166.7,0,64.81666666666666,216.05555555555554
444,1910-FMXJM,36,Yes,Month-to-month,Electronic check,80.4,2937.65,0,81.60138888888889,438.455223880597
445,7752-XUSCI,60,Yes,Month-to-month,Electronic check,105.9,6396.45,1,106.6075,724.8101983002832
446,4110-PFEUZ,1,Yes,Month-to-month,Mailed check,69.55,69.55,1,69.55,12.0
447,0732-OCQOC,52,Yes,Two year,Bank transfer (automatic),25.05,1270.25,0,24.427884615384617,608.502994011976
448,5168-MSWXT,8,Yes,Month-to-month,Electronic check,94.75,759.55,0,94.94375,96.19630606860157
